Decision_Date,Case_Status,Class_of_Admission
7/30/13,Certified,H-1B
9/11/13,Certified,H-1B
7/22/13,Certified,H-1B
8/9/13,Certified,H-1B
8/20/13,Certified,H-1B
8/30/13,Certified,H-1B
8/16/13,Certified,H-1B
8/5/13,Certified,H-1B
9/17/13,Certified,H-1B
8/26/13,Certified,H-1B
8/5/13,Certified,H-1B
9/20/13,Certified,H-1B
9/4/13,Certified,H-1B
7/30/13,Certified,H-1B
8/20/13,Certified,H-1B
8/5/13,Certified,H-1B
8/16/13,Certified,H-1B
7/26/13,Certified,H-1B
9/4/13,Certified,H-1B
9/20/13,Certified,H-1B
8/15/13,Certified,H-1B
8/20/13,Certified,H-1B
8/16/13,Certified,H-1B
9/9/13,Certified,H-1B
8/2/13,Certified,H-1B
9/19/13,Certified,H-1B
8/16/13,Certified,H-1B
8/5/13,Certified,H-1B
7/30/13,Certified,H-1B
8/16/13,Certified,H-1B
8/8/13,Certified,H-1B
8/6/13,Certified,H-1B
7/25/13,Certified,H-1B
7/31/13,Certified,H-1B
8/5/13,Certified,H-1B
7/30/13,Certified,H-1B
8/20/13,Certified,H-1B
7/26/13,Certified,H-1B
8/14/13,Certified,H-1B
8/30/13,Certified,H-1B
8/26/13,Certified,H-1B
7/30/13,Certified,H-1B
8/23/13,Certified,H-1B
8/14/13,Certified,H-1B
7/30/13,Certified,H-1B
9/16/13,Certified,H-1B
9/19/13,Certified,H-1B
7/26/13,Certified,H-1B
8/23/13,Certified,H-1B
9/18/13,Certified,H-1B
7/25/13,Certified,H-1B
9/5/13,Certified,H-1B
9/11/13,Certified,H-1B
8/5/13,Certified,H-1B
7/30/13,Certified,H-1B
8/28/13,Certified,H-1B
8/16/13,Certified,H-1B
9/9/13,Certified,H-1B
8/21/13,Certified,H-1B
9/20/13,Certified,H-1B
9/25/13,Certified,H-1B
8/16/13,Certified,H-1B
7/30/13,Certified,H-1B
8/21/13,Certified,H-1B
8/27/13,Certified,H-1B
7/22/13,Certified,H-1B
8/5/13,Certified,H-1B
9/20/13,Certified,H-1B
8/30/13,Certified,H-1B
9/18/13,Certified,H-1B
7/24/13,Certified,H-1B
7/29/13,Certified,H-1B
8/29/13,Certified,H-1B
9/17/13,Certified,H-1B
9/16/13,Certified,H-1B
9/30/13,Certified,H-1B
8/16/13,Certified,H-1B
8/13/13,Certified,H-1B
8/16/13,Certified,H-1B
9/25/13,Certified,H-1B
9/16/13,Certified,H-1B
9/17/13,Certified,H-1B
7/22/13,Certified,H-1B
8/20/13,Certified,H-1B
9/19/13,Certified,H-1B
9/17/13,Certified,H-1B
9/17/13,Certified,H-1B
8/16/13,Certified,H-1B
7/22/13,Certified,H-1B
9/19/13,Certified,H-1B
7/22/13,Certified,H-1B
7/22/13,Certified,H-1B
9/19/13,Certified,H-1B
7/30/13,Certified,H-1B
9/17/13,Certified,H-1B
7/30/13,Certified,H-1B
7/23/13,Certified,H-1B
9/17/13,Certified,H-1B
8/30/13,Certified,H-1B
8/5/13,Certified,H-1B
8/9/13,Certified,H-1B
7/23/13,Certified,H-1B
7/30/13,Certified,H-1B
9/17/13,Certified,H-1B
7/25/13,Certified,H-1B
8/16/13,Certified,H-1B
8/27/13,Certified,H-1B
8/5/13,Certified,H-1B
9/19/13,Certified,H-1B
9/18/13,Certified,H-1B
8/20/13,Certified,H-1B
9/18/13,Certified,H-1B
8/23/13,Certified,H-1B
9/18/13,Certified,H-1B
7/25/13,Certified,H-1B
8/21/13,Certified,H-1B
7/25/13,Certified,H-1B
8/21/13,Certified,H-1B
9/16/13,Certified,H-1B
9/19/13,Certified,H-1B
9/17/13,Certified,H-1B
8/28/13,Certified,H-1B
8/20/13,Certified,H-1B
7/23/13,Certified,H-1B
7/30/13,Certified,H-1B
8/9/13,Certified,H-1B
9/18/13,Certified,H-1B
9/16/13,Certified,H-1B
8/23/13,Certified,H-1B
8/20/13,Certified,H-1B
7/25/13,Certified,H-1B
8/16/13,Certified,H-1B
7/30/13,Certified,H-1B
9/5/13,Certified,H-1B
8/16/13,Certified,H-1B
7/26/13,Certified,H-1B
9/25/13,Certified,H-1B
7/31/13,Certified,H-1B
7/29/13,Certified,H-1B
8/6/13,Certified,H-1B
7/30/13,Certified,H-1B
8/30/13,Certified,H-1B
8/23/13,Certified,H-1B
8/12/13,Certified,H-1B
7/26/13,Certified,H-1B
9/4/13,Certified,H-1B
9/5/13,Certified,H-1B
8/9/13,Certified,H-1B
9/19/13,Certified,H-1B
8/29/13,Certified,H-1B
9/18/13,Certified,H-1B
8/19/13,Certified,H-1B
8/20/13,Certified,H-1B
7/23/13,Certified,H-1B
7/30/13,Certified,H-1B
7/30/13,Certified,H-1B
8/5/13,Certified,H-1B
9/12/13,Certified,H-1B
8/20/13,Certified,H-1B
8/9/13,Certified,H-1B
8/8/13,Certified,H-1B
8/14/13,Certified,H-1B
7/30/13,Certified,H-1B
8/20/13,Certified,H-1B
9/19/13,Certified,H-1B
8/16/13,Certified,H-1B
9/12/13,Certified,H-1B
8/12/13,Certified,H-1B
9/19/13,Certified,H-1B
8/22/13,Certified,H-1B
8/6/13,Certified,H-1B
8/7/13,Certified,H-1B
8/23/13,Certified,H-1B
9/17/13,Certified,H-1B
8/22/13,Certified,H-1B
9/17/13,Certified,H-1B
8/5/13,Certified,H-1B
7/24/13,Certified,H-1B
7/26/13,Certified,H-1B
7/23/13,Certified,H-1B
8/6/13,Certified,H-1B
9/19/13,Certified,H-1B
7/25/13,Certified,H-1B
8/5/13,Certified,H-1B
9/19/13,Certified,H-1B
9/23/13,Certified,H-1B
8/20/13,Certified,H-1B
7/26/13,Certified,H-1B
8/16/13,Certified,H-1B
9/17/13,Certified,H-1B
8/21/13,Certified,H-1B
8/16/13,Certified,H-1B
9/11/13,Certified,H-1B
8/5/13,Certified,H-1B
9/25/13,Certified,H-1B
9/18/13,Certified,H-1B
9/18/13,Certified,H-1B
8/5/13,Certified,H-1B
8/8/13,Certified,H-1B
9/19/13,Certified,H-1B
7/31/13,Certified,H-1B
7/31/13,Certified,H-1B
8/19/13,Certified,H-1B
9/30/13,Certified,H-1B
9/11/13,Certified,H-1B
7/23/13,Certified,H-1B
9/19/13,Certified,H-1B
8/13/13,Certified,H-1B
8/19/13,Certified,H-1B
8/20/13,Certified,H-1B
8/26/13,Certified,H-1B
8/15/13,Certified,H-1B
7/24/13,Certified,H-1B
8/6/13,Certified,H-1B
9/19/13,Certified,H-1B
9/4/13,Certified,H-1B
9/19/13,Certified,H-1B
8/28/13,Certified,H-1B
8/5/13,Certified,H-1B
7/29/13,Certified,H-1B
9/20/13,Certified,H-1B
7/29/13,Certified,H-1B
8/23/13,Certified,H-1B
7/31/13,Certified,H-1B
8/7/13,Certified,H-1B
7/31/13,Certified,H-1B
9/30/13,Certified,H-1B
8/2/13,Certified,H-1B
8/7/13,Certified,H-1B
8/12/13,Certified,H-1B
7/30/13,Certified,H-1B
7/30/13,Certified,H-1B
8/30/13,Certified,H-1B
8/23/13,Certified,H-1B
7/30/13,Certified,H-1B
7/30/13,Certified,H-1B
8/23/13,Certified,H-1B
7/30/13,Certified,H-1B
8/20/13,Certified,H-1B
9/24/13,Certified,H-1B
7/30/13,Certified,H-1B
7/30/13,Certified,H-1B
7/31/13,Certified,H-1B
7/30/13,Certified,H-1B
8/23/13,Certified,H-1B
7/30/13,Certified,H-1B
9/25/13,Certified,H-1B
8/5/13,Certified,H-1B
9/9/13,Certified,H-1B
7/30/13,Certified,H-1B
9/4/13,Certified,H-1B
7/30/13,Certified,H-1B
8/5/13,Certified,H-1B
7/30/13,Certified,H-1B
8/6/13,Certified,H-1B
8/6/13,Certified,H-1B
8/19/13,Certified,H-1B
9/18/13,Certified,H-1B
8/7/13,Certified,H-1B
7/31/13,Certified,H-1B
9/24/13,Certified,H-1B
9/13/13,Certified,H-1B
7/30/13,Certified,H-1B
8/20/13,Certified,H-1B
9/12/13,Certified,H-1B
9/18/13,Certified,H-1B
7/30/13,Certified,H-1B
9/12/13,Certified,H-1B
9/5/13,Certified,H-1B
7/30/13,Certified,H-1B
9/25/13,Certified,H-1B
8/22/13,Certified,H-1B
7/29/13,Certified,H-1B
7/30/13,Certified,H-1B
8/12/13,Certified,H-1B
8/28/13,Certified,H-1B
8/8/13,Certified,H-1B
8/5/13,Certified,H-1B
8/28/13,Certified,H-1B
9/30/13,Certified,H-1B
8/5/13,Certified,H-1B
9/30/13,Certified,H-1B
9/13/13,Certified,H-1B
8/6/13,Certified,H-1B
9/9/13,Certified,H-1B
8/23/13,Certified,H-1B
8/16/13,Certified,H-1B
9/20/13,Certified,H-1B
8/2/13,Certified,H-1B
9/19/13,Certified,H-1B
7/31/13,Certified,H-1B
7/30/13,Certified,H-1B
8/6/13,Certified,H-1B
9/19/13,Certified,H-1B
9/19/13,Certified,H-1B
8/8/13,Certified,H-1B
9/24/13,Certified,H-1B
8/16/13,Certified,H-1B
9/19/13,Certified,H-1B
9/6/13,Certified,H-1B
8/20/13,Certified,H-1B
8/6/13,Certified,H-1B
9/27/13,Certified,H-1B
9/30/13,Certified,H-1B
7/30/13,Certified,H-1B
8/21/13,Certified,H-1B
8/5/13,Certified,H-1B
9/25/13,Certified,H-1B
8/2/13,Certified,H-1B
7/30/13,Certified,H-1B
8/16/13,Certified,H-1B
9/5/13,Certified,H-1B
7/31/13,Certified,H-1B
9/18/13,Certified,H-1B
8/6/13,Certified,H-1B
7/29/13,Certified,H-1B
9/24/13,Certified,H-1B
8/6/13,Certified,H-1B
9/12/13,Certified,H-1B
9/5/13,Certified,H-1B
8/16/13,Certified,H-1B
7/30/13,Certified,H-1B
8/21/13,Certified,H-1B
8/9/13,Certified,H-1B
9/19/13,Certified,H-1B
7/30/13,Certified,H-1B
8/16/13,Certified,H-1B
8/23/13,Certified,H-1B
8/9/13,Certified,H-1B
9/18/13,Certified,H-1B
9/19/13,Certified,H-1B
8/12/13,Certified,H-1B
9/27/13,Certified,H-1B
9/25/13,Certified,H-1B
8/15/13,Certified,H-1B
7/29/13,Certified,H-1B
9/25/13,Certified,H-1B
8/19/13,Certified,H-1B
7/30/13,Certified,H-1B
7/29/13,Certified,H-1B
8/9/13,Certified,H-1B
8/5/13,Certified,H-1B
8/30/13,Certified,H-1B
8/28/13,Certified,H-1B
8/29/13,Certified,H-1B
7/30/13,Certified,H-1B
9/13/13,Certified,H-1B
8/16/13,Certified,H-1B
8/21/13,Certified,H-1B
7/30/13,Certified,H-1B
9/20/13,Certified,H-1B
8/30/13,Certified,H-1B
7/29/13,Certified,H-1B
9/24/13,Certified,H-1B
8/1/13,Certified,H-1B
8/20/13,Certified,H-1B
8/20/13,Certified,H-1B
8/19/13,Certified,H-1B
9/13/13,Certified,H-1B
9/18/13,Certified,H-1B
8/5/13,Certified,H-1B
7/30/13,Certified,H-1B
8/16/13,Certified,H-1B
8/6/13,Certified,H-1B
9/20/13,Certified,H-1B
8/21/13,Certified,H-1B
7/29/13,Certified,H-1B
8/16/13,Certified,H-1B
9/18/13,Certified,H-1B
9/24/13,Certified,H-1B
8/1/13,Certified,H-1B
8/23/13,Certified,H-1B
7/31/13,Certified,H-1B
8/19/13,Certified,H-1B
8/12/13,Certified,H-1B
8/26/13,Certified,H-1B
9/20/13,Certified,H-1B
9/27/13,Certified,H-1B
8/5/13,Certified,H-1B
9/30/13,Certified,H-1B
8/15/13,Certified,H-1B
8/19/13,Certified,H-1B
8/16/13,Certified,H-1B
9/19/13,Certified,H-1B
7/31/13,Certified,H-1B
9/25/13,Certified,H-1B
9/25/13,Certified,H-1B
8/20/13,Certified,H-1B
8/28/13,Certified,H-1B
8/29/13,Certified,H-1B
7/31/13,Certified,H-1B
8/16/13,Certified,H-1B
9/27/13,Certified,H-1B
9/17/13,Certified,H-1B
8/20/13,Certified,H-1B
8/30/13,Certified,H-1B
8/20/13,Certified,H-1B
8/21/13,Certified,H-1B
8/15/13,Certified,H-1B
8/8/13,Certified,H-1B
8/27/13,Certified,H-1B
8/13/13,Certified,H-1B
8/7/13,Certified,H-1B
9/16/13,Certified,H-1B
8/5/13,Certified,H-1B
8/5/13,Certified,H-1B
7/30/13,Certified,H-1B
7/31/13,Certified,H-1B
8/26/13,Certified,H-1B
8/16/13,Certified,H-1B
9/25/13,Certified,H-1B
8/26/13,Certified,H-1B
8/8/13,Certified,H-1B
9/16/13,Certified,H-1B
8/20/13,Certified,H-1B
7/30/13,Certified,H-1B
8/19/13,Certified,H-1B
9/17/13,Certified,H-1B
8/5/13,Certified,H-1B
9/11/13,Certified,H-1B
8/28/13,Certified,H-1B
8/12/13,Certified,H-1B
9/16/13,Certified,H-1B
8/29/13,Certified,H-1B
9/10/13,Certified,H-1B
8/28/13,Certified,H-1B
8/13/13,Certified,H-1B
7/31/13,Certified,H-1B
8/26/13,Certified,H-1B
8/28/13,Certified,H-1B
7/30/13,Certified,H-1B
7/31/13,Certified,H-1B
8/20/13,Certified,H-1B
8/5/13,Certified,H-1B
8/16/13,Certified,H-1B
8/16/13,Certified,H-1B
8/28/13,Certified,H-1B
7/31/13,Certified,H-1B
8/23/13,Certified,H-1B
8/23/13,Certified,H-1B
9/13/13,Certified,H-1B
7/30/13,Certified,H-1B
8/8/13,Certified,H-1B
9/4/13,Certified,H-1B
9/20/13,Certified,H-1B
8/23/13,Certified,H-1B
7/30/13,Certified,H-1B
8/28/13,Certified,H-1B
7/31/13,Certified,H-1B
8/22/13,Certified,H-1B
8/14/13,Certified,H-1B
8/16/13,Certified,H-1B
9/18/13,Certified,H-1B
8/8/13,Certified,H-1B
9/19/13,Certified,H-1B
9/25/13,Certified,H-1B
9/13/13,Certified,H-1B
8/21/13,Certified,H-1B
8/28/13,Certified,H-1B
8/16/13,Certified,H-1B
8/12/13,Certified,H-1B
8/22/13,Certified,H-1B
9/4/13,Certified,H-1B
8/21/13,Certified,H-1B
8/12/13,Certified,H-1B
8/5/13,Certified,H-1B
8/16/13,Certified,H-1B
8/5/13,Certified,H-1B
9/17/13,Certified,H-1B
7/30/13,Certified,H-1B
8/20/13,Certified,H-1B
9/4/13,Certified,H-1B
7/31/13,Certified,H-1B
9/23/13,Certified,H-1B
7/31/13,Certified,H-1B
8/30/13,Certified,H-1B
8/16/13,Certified,H-1B
9/12/13,Certified,H-1B
8/5/13,Certified,H-1B
8/19/13,Certified,H-1B
8/9/13,Certified,H-1B
8/6/13,Certified,H-1B
8/16/13,Certified,H-1B
8/6/13,Certified,H-1B
9/11/13,Certified,H-1B
8/20/13,Certified,H-1B
8/29/13,Certified,H-1B
9/6/13,Certified,H-1B
8/16/13,Certified,H-1B
9/13/13,Certified,H-1B
8/8/13,Certified,H-1B
8/7/13,Certified,H-1B
8/6/13,Certified,H-1B
8/28/13,Certified,H-1B
8/9/13,Certified,H-1B
8/7/13,Certified,H-1B
8/12/13,Certified,H-1B
9/20/13,Certified,H-1B
8/6/13,Certified,H-1B
8/20/13,Certified,H-1B
9/19/13,Certified,H-1B
9/12/13,Certified,H-1B
8/28/13,Certified,H-1B
9/30/13,Certified,H-1B
9/9/13,Certified,H-1B
8/13/13,Certified,H-1B
8/6/13,Certified,H-1B
8/6/13,Certified,H-1B
8/6/13,Certified,H-1B
8/5/13,Certified,H-1B
8/28/13,Certified,H-1B
8/23/13,Certified,H-1B
8/7/13,Certified,H-1B
8/8/13,Certified,H-1B
8/20/13,Certified,H-1B
8/6/13,Certified,H-1B
8/7/13,Certified,H-1B
9/12/13,Certified,H-1B
9/30/13,Certified,H-1B
9/27/13,Certified,H-1B
8/30/13,Certified,H-1B
8/23/13,Certified,H-1B
8/6/13,Certified,H-1B
8/28/13,Certified,H-1B
9/4/13,Certified,H-1B
8/16/13,Certified,H-1B
8/13/13,Certified,H-1B
8/29/13,Certified,H-1B
8/20/13,Certified,H-1B
8/19/13,Certified,H-1B
8/22/13,Certified,H-1B
8/29/13,Certified,H-1B
8/5/13,Certified,H-1B
8/22/13,Certified,H-1B
9/16/13,Certified,H-1B
9/25/13,Certified,H-1B
8/29/13,Certified,H-1B
8/16/13,Certified,H-1B
8/16/13,Certified,H-1B
9/13/13,Certified,H-1B
9/19/13,Certified,H-1B
8/13/13,Certified,H-1B
8/5/13,Certified,H-1B
9/27/13,Certified,H-1B
8/8/13,Certified,H-1B
8/28/13,Certified,H-1B
8/23/13,Certified,H-1B
9/11/13,Certified,H-1B
8/8/13,Certified,H-1B
8/5/13,Certified,H-1B
9/20/13,Certified,H-1B
8/9/13,Certified,H-1B
8/6/13,Certified,H-1B
8/6/13,Certified,H-1B
8/30/13,Certified,H-1B
8/12/13,Certified,H-1B
9/26/13,Certified,H-1B
8/26/13,Certified,H-1B
8/12/13,Certified,H-1B
8/16/13,Certified,H-1B
8/22/13,Certified,H-1B
8/16/13,Certified,H-1B
8/19/13,Certified,H-1B
8/16/13,Certified,H-1B
8/20/13,Certified,H-1B
8/9/13,Certified,H-1B
8/30/13,Certified,H-1B
8/12/13,Certified,H-1B
8/13/13,Certified,H-1B
8/8/13,Certified,H-1B
9/13/13,Certified,H-1B
8/13/13,Certified,H-1B
9/30/13,Certified,H-1B
8/6/13,Certified,H-1B
8/7/13,Certified,H-1B
8/16/13,Certified,H-1B
9/10/13,Certified,H-1B
8/7/13,Certified,H-1B
8/5/13,Certified,H-1B
9/20/13,Certified,H-1B
9/13/13,Certified,H-1B
8/9/13,Certified,H-1B
8/8/13,Certified,H-1B
8/5/13,Certified,H-1B
8/23/13,Certified,H-1B
8/20/13,Certified,H-1B
9/24/13,Certified,H-1B
9/4/13,Certified,H-1B
8/6/13,Certified,H-1B
8/23/13,Certified,H-1B
9/20/13,Certified,H-1B
8/16/13,Certified,H-1B
9/6/13,Certified,H-1B
9/19/13,Certified,H-1B
9/18/13,Certified,H-1B
8/23/13,Certified,H-1B
8/21/13,Certified,H-1B
8/28/13,Certified,H-1B
8/12/13,Certified,H-1B
8/21/13,Certified,H-1B
9/23/13,Certified,H-1B
9/19/13,Certified,H-1B
8/16/13,Certified,H-1B
9/25/13,Certified,H-1B
8/8/13,Certified,H-1B
8/7/13,Certified,H-1B
8/30/13,Certified,H-1B
9/23/13,Certified,H-1B
9/25/13,Certified,H-1B
8/20/13,Certified,H-1B
8/21/13,Certified,H-1B
8/14/13,Certified,H-1B
8/27/13,Certified,H-1B
9/6/13,Certified,H-1B
9/25/13,Certified,H-1B
9/25/13,Certified,H-1B
8/12/13,Certified,H-1B
8/13/13,Certified,H-1B
9/4/13,Certified,H-1B
8/22/13,Certified,H-1B
8/23/13,Certified,H-1B
9/19/13,Certified,H-1B
8/20/13,Certified,H-1B
8/16/13,Certified,H-1B
9/11/13,Certified,H-1B
9/30/13,Certified,H-1B
9/5/13,Certified,H-1B
8/16/13,Certified,H-1B
8/23/13,Certified,H-1B
8/30/13,Certified,H-1B
8/16/13,Certified,H-1B
9/10/13,Certified,H-1B
8/23/13,Certified,H-1B
9/16/13,Certified,H-1B
9/19/13,Certified,H-1B
8/20/13,Certified,H-1B
9/18/13,Certified,H-1B
8/23/13,Certified,H-1B
9/19/13,Certified,H-1B
8/19/13,Certified,H-1B
9/16/13,Certified,H-1B
9/17/13,Certified,H-1B
9/5/13,Certified,H-1B
8/15/13,Certified,H-1B
9/30/13,Certified,H-1B
8/6/13,Certified,H-1B
8/6/13,Certified,H-1B
8/6/13,Certified,H-1B
8/16/13,Certified,H-1B
8/23/13,Certified,H-1B
8/27/13,Certified,H-1B
8/21/13,Certified,H-1B
8/30/13,Certified,H-1B
8/16/13,Certified,H-1B
9/4/13,Certified,H-1B
8/23/13,Certified,H-1B
8/6/13,Certified,H-1B
8/15/13,Certified,H-1B
8/16/13,Certified,H-1B
9/6/13,Certified,H-1B
8/7/13,Certified,H-1B
8/8/13,Certified,H-1B
9/19/13,Certified,H-1B
9/25/13,Certified,H-1B
9/23/13,Certified,H-1B
8/21/13,Certified,H-1B
9/16/13,Certified,H-1B
8/28/13,Certified,H-1B
8/21/13,Certified,H-1B
8/8/13,Certified,H-1B
8/21/13,Certified,H-1B
9/27/13,Certified,H-1B
8/22/13,Certified,H-1B
8/16/13,Certified,H-1B
8/8/13,Certified,H-1B
9/9/13,Certified,H-1B
8/8/13,Certified,H-1B
8/23/13,Certified,H-1B
8/9/13,Certified,H-1B
8/29/13,Certified,H-1B
8/6/13,Certified,H-1B
8/12/13,Certified,H-1B
8/26/13,Certified,H-1B
8/21/13,Certified,H-1B
8/28/13,Certified,H-1B
8/22/13,Certified,H-1B
8/23/13,Certified,H-1B
8/16/13,Certified,H-1B
9/4/13,Certified,H-1B
8/12/13,Certified,H-1B
8/12/13,Certified,H-1B
9/25/13,Certified,H-1B
8/12/13,Certified,H-1B
8/12/13,Certified,H-1B
8/16/13,Certified,H-1B
8/12/13,Certified,H-1B
9/30/13,Certified,H-1B
9/30/13,Certified,H-1B
8/30/13,Certified,H-1B
8/12/13,Certified,H-1B
8/23/13,Certified,H-1B
8/12/13,Certified,H-1B
8/16/13,Certified,H-1B
8/23/13,Certified,H-1B
8/22/13,Certified,H-1B
8/23/13,Certified,H-1B
9/20/13,Certified,H-1B
8/16/13,Certified,H-1B
8/23/13,Certified,H-1B
8/22/13,Certified,H-1B
9/23/13,Certified,H-1B
8/19/13,Certified,H-1B
8/30/13,Certified,H-1B
9/16/13,Certified,H-1B
9/19/13,Certified,H-1B
8/12/13,Certified,H-1B
8/12/13,Certified,H-1B
8/13/13,Certified,H-1B
8/12/13,Certified,H-1B
8/23/13,Certified,H-1B
8/12/13,Certified,H-1B
8/23/13,Certified,H-1B
8/12/13,Certified,H-1B
9/26/13,Certified,H-1B
8/14/13,Certified,H-1B
8/12/13,Certified,H-1B
8/23/13,Certified,H-1B
9/27/13,Certified,H-1B
8/30/13,Certified,H-1B
8/16/13,Certified,H-1B
9/11/13,Certified,H-1B
9/6/13,Certified,H-1B
9/11/13,Certified,H-1B
8/16/13,Certified,H-1B
8/22/13,Certified,H-1B
9/25/13,Certified,H-1B
8/22/13,Certified,H-1B
8/16/13,Certified,H-1B
8/16/13,Certified,H-1B
8/29/13,Certified,H-1B
8/20/13,Certified,H-1B
9/10/13,Certified,H-1B
9/10/13,Certified,H-1B
8/16/13,Certified,H-1B
8/28/13,Certified,H-1B
9/27/13,Certified,H-1B
9/6/13,Certified,H-1B
9/11/13,Certified,H-1B
8/23/13,Certified,H-1B
9/24/13,Certified,H-1B
9/18/13,Certified,H-1B
8/16/13,Certified,H-1B
9/10/13,Certified,H-1B
9/12/13,Certified,H-1B
9/6/13,Certified,H-1B
8/19/13,Certified,H-1B
9/25/13,Certified,H-1B
8/19/13,Certified,H-1B
8/19/13,Certified,H-1B
8/19/13,Certified,H-1B
8/26/13,Certified,H-1B
8/20/13,Certified,H-1B
8/16/13,Certified,H-1B
9/4/13,Certified,H-1B
9/26/13,Certified,H-1B
9/11/13,Certified,H-1B
8/28/13,Certified,H-1B
9/9/13,Certified,H-1B
8/16/13,Certified,H-1B
8/12/13,Certified,H-1B
8/12/13,Certified,H-1B
8/23/13,Certified,H-1B
8/30/13,Certified,H-1B
8/13/13,Certified,H-1B
8/15/13,Certified,H-1B
9/18/13,Certified,H-1B
9/25/13,Certified,H-1B
8/30/13,Certified,H-1B
8/21/13,Certified,H-1B
8/12/13,Certified,H-1B
8/16/13,Certified,H-1B
8/20/13,Certified,H-1B
8/23/13,Certified,H-1B
8/21/13,Certified,H-1B
9/5/13,Certified,H-1B
8/23/13,Certified,H-1B
9/20/13,Certified,H-1B
8/12/13,Certified,H-1B
8/19/13,Certified,H-1B
9/18/13,Certified,H-1B
8/12/13,Certified,H-1B
8/30/13,Certified,H-1B
8/20/13,Certified,H-1B
8/20/13,Certified,H-1B
9/11/13,Certified,H-1B
9/19/13,Certified,H-1B
8/19/13,Certified,H-1B
8/19/13,Certified,H-1B
8/23/13,Certified,H-1B
8/16/13,Certified,H-1B
8/16/13,Certified,H-1B
8/21/13,Certified,H-1B
9/5/13,Certified,H-1B
9/3/13,Certified,H-1B
9/19/13,Certified,H-1B
8/30/13,Certified,H-1B
8/23/13,Certified,H-1B
8/20/13,Certified,H-1B
8/14/13,Certified,H-1B
9/5/13,Certified,H-1B
8/12/13,Certified,H-1B
8/29/13,Certified,H-1B
8/13/13,Certified,H-1B
8/22/13,Certified,H-1B
8/21/13,Certified,H-1B
8/23/13,Certified,H-1B
9/18/13,Certified,H-1B
8/16/13,Certified,H-1B
8/16/13,Certified,H-1B
8/21/13,Certified,H-1B
8/16/13,Certified,H-1B
8/29/13,Certified,H-1B
8/29/13,Certified,H-1B
9/9/13,Certified,H-1B
8/15/13,Certified,H-1B
8/12/13,Certified,H-1B
8/12/13,Certified,H-1B
8/12/13,Certified,H-1B
8/16/13,Certified,H-1B
8/12/13,Certified,H-1B
9/25/13,Certified,H-1B
8/22/13,Certified,H-1B
8/20/13,Certified,H-1B
8/16/13,Certified,H-1B
8/23/13,Certified,H-1B
8/28/13,Certified,H-1B
8/23/13,Certified,H-1B
8/21/13,Certified,H-1B
8/16/13,Certified,H-1B
8/19/13,Certified,H-1B
9/16/13,Certified,H-1B
9/5/13,Certified,H-1B
8/30/13,Certified,H-1B
8/12/13,Certified,H-1B
8/16/13,Certified,H-1B
8/12/13,Certified,H-1B
8/12/13,Certified,H-1B
8/12/13,Certified,H-1B
8/12/13,Certified,H-1B
8/12/13,Certified,H-1B
8/12/13,Certified,H-1B
8/16/13,Certified,H-1B
8/20/13,Certified,H-1B
8/22/13,Certified,H-1B
8/15/13,Certified,H-1B
8/22/13,Certified,H-1B
9/25/13,Certified,H-1B
8/30/13,Certified,H-1B
8/16/13,Certified,H-1B
9/5/13,Certified,H-1B
8/23/13,Certified,H-1B
8/26/13,Certified,H-1B
8/30/13,Certified,H-1B
8/22/13,Certified,H-1B
8/22/13,Certified,H-1B
8/20/13,Certified,H-1B
8/23/13,Certified,H-1B
8/20/13,Certified,H-1B
8/28/13,Certified,H-1B
9/9/13,Certified,H-1B
8/16/13,Certified,H-1B
9/20/13,Certified,H-1B
8/23/13,Certified,H-1B
9/6/13,Certified,H-1B
8/19/13,Certified,H-1B
8/20/13,Certified,H-1B
8/16/13,Certified,H-1B
8/16/13,Certified,H-1B
8/16/13,Certified,H-1B
8/15/13,Certified,H-1B
8/22/13,Certified,H-1B
8/15/13,Certified,H-1B
8/16/13,Certified,H-1B
8/30/13,Certified,H-1B
9/23/13,Certified,H-1B
8/19/13,Certified,H-1B
8/16/13,Certified,H-1B
9/6/13,Certified,H-1B
8/20/13,Certified,H-1B
9/10/13,Certified,H-1B
8/26/13,Certified,H-1B
8/19/13,Certified,H-1B
8/26/13,Certified,H-1B
8/26/13,Certified,H-1B
9/16/13,Certified,H-1B
8/16/13,Certified,H-1B
8/16/13,Certified,H-1B
8/20/13,Certified,H-1B
9/25/13,Certified,H-1B
9/13/13,Certified,H-1B
9/20/13,Certified,H-1B
8/20/13,Certified,H-1B
8/30/13,Certified,H-1B
8/30/13,Certified,H-1B
8/20/13,Certified,H-1B
8/29/13,Certified,H-1B
9/26/13,Certified,H-1B
9/24/13,Certified,H-1B
9/20/13,Certified,H-1B
8/28/13,Certified,H-1B
8/16/13,Certified,H-1B
9/17/13,Certified,H-1B
8/30/13,Certified,H-1B
9/23/13,Certified,H-1B
9/11/13,Certified,H-1B
9/20/13,Certified,H-1B
9/17/13,Certified,H-1B
9/30/13,Certified,H-1B
8/19/13,Certified,H-1B
8/20/13,Certified,H-1B
8/20/13,Certified,H-1B
8/16/13,Certified,H-1B
8/15/13,Certified,H-1B
8/16/13,Certified,H-1B
9/24/13,Certified,H-1B
8/21/13,Certified,H-1B
8/16/13,Certified,H-1B
8/16/13,Certified,H-1B
8/15/13,Certified,H-1B
8/30/13,Certified,H-1B
9/19/13,Certified,H-1B
