DECISION_DATE,CASE_STATUS,CLASS_OF_ADMISSION
6/9/11,Certified,H-1B
6/8/11,Certified,H-1B
5/20/11,Certified,H-1B
5/27/11,Certified,H-1B
5/24/11,Certified,H-1B
6/9/11,Certified,H-1B
6/1/11,Certified,H-1B
5/25/11,Certified,H-1B
6/8/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
4/14/11,Denied,H-1B
6/7/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
6/1/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
5/27/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
5/11/11,Certified-Expired,H-1B
5/12/11,Certified-Expired,H-1B
8/24/11,Denied,H-1B
6/10/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
6/8/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
6/1/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
6/8/11,Withdrawn,H-1B
8/11/11,Certified,H-1B
6/15/11,Certified,H-1B
6/17/11,Certified,H-1B
5/11/11,Certified-Expired,H-1B
5/18/11,Certified-Expired,H-1B
6/7/11,Certified,H-1B
5/23/11,Certified,H-1B
5/26/11,Certified,H-1B
6/3/11,Certified,H-1B
6/7/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
5/13/11,Certified-Expired,H-1B
9/12/11,Certified,H-1B
5/20/11,Certified,H-1B
5/16/11,Certified-Expired,H-1B
5/20/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
5/25/11,Certified,H-1B
5/27/11,Certified,H-1B
6/3/11,Certified,H-1B
4/18/11,Withdrawn,H-1B
6/28/11,Certified,H-1B
6/1/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
5/17/11,Certified-Expired,H-1B
4/5/11,Certified-Expired,H-1B
6/1/11,Certified,H-1B
6/1/11,Certified,H-1B
6/2/11,Denied,H-1B
6/15/11,Certified,H-1B
5/26/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
8/23/11,Certified,H-1B
5/23/11,Certified,H-1B
5/26/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
5/27/11,Certified,H-1B
5/10/11,Certified-Expired,H-1B
3/28/11,Certified-Expired,H-1B
5/26/11,Certified,H-1B
3/28/11,Certified-Expired,H-1B
5/13/11,Certified-Expired,H-1B
8/5/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/19/11,Certified-Expired,H-1B
6/1/11,Certified,H-1B
6/28/11,Certified,H-1B
6/24/11,Certified,H-1B
5/11/11,Certified-Expired,H-1B
5/18/11,Certified-Expired,H-1B
3/30/11,Certified-Expired,H-1B
6/14/11,Certified,H-1B
5/31/11,Certified,H-1B
7/11/11,Certified,H-1B
4/7/11,Withdrawn,H-1B
6/3/11,Certified,H-1B
6/8/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
5/11/11,Certified-Expired,H-1B
6/16/11,Certified,H-1B
5/12/11,Certified-Expired,H-1B
6/10/11,Certified,H-1B
5/23/11,Certified,H-1B
8/8/11,Certified,H-1B
5/10/11,Certified-Expired,H-1B
7/15/11,Certified,H-1B
8/8/11,Certified,H-1B
5/16/11,Certified-Expired,H-1B
3/28/11,Certified-Expired,H-1B
6/21/11,Certified,H-1B
6/9/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
5/25/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
7/20/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/19/11,Certified-Expired,H-1B
5/10/11,Certified-Expired,H-1B
7/8/11,Certified,H-1B
7/18/11,Certified,H-1B
5/17/11,Withdrawn,H-1B
5/10/11,Certified-Expired,H-1B
5/16/11,Certified-Expired,H-1B
5/10/11,Certified-Expired,H-1B
5/20/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/10/11,Certified-Expired,H-1B
7/20/11,Certified,H-1B
5/25/11,Certified,H-1B
5/26/11,Certified,H-1B
6/14/11,Certified,H-1B
6/24/11,Certified,H-1B
5/12/11,Certified-Expired,H-1B
8/16/11,Certified,H-1B
7/20/11,Certified,H-1B
7/6/11,Certified,H-1B
7/19/11,Certified,H-1B
7/20/11,Certified,H-1B
7/7/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/18/11,Certified-Expired,H-1B
6/16/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
5/31/11,Certified,H-1B
5/3/11,Withdrawn,H-1B
5/19/11,Certified-Expired,H-1B
6/1/11,Certified,H-1B
7/7/11,Certified,H-1B
4/5/11,Denied,H-1B
5/13/11,Certified-Expired,H-1B
5/12/11,Certified-Expired,H-1B
5/20/11,Certified,H-1B
6/17/11,Certified,H-1B
6/27/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
6/9/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
7/1/11,Certified,H-1B
5/23/11,Certified,H-1B
6/1/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/27/11,Certified,H-1B
5/3/11,Withdrawn,H-1B
7/7/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
5/12/11,Certified-Expired,H-1B
5/23/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
5/10/11,Certified-Expired,H-1B
5/13/11,Certified-Expired,H-1B
5/12/11,Certified-Expired,H-1B
9/22/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
6/17/11,Certified,H-1B
8/31/11,Certified,H-1B
5/20/11,Certified,H-1B
5/12/11,Certified-Expired,H-1B
5/25/11,Certified,H-1B
5/16/11,Certified-Expired,H-1B
5/13/11,Certified-Expired,H-1B
5/25/11,Certified,H-1B
5/26/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/10/11,Certified-Expired,H-1B
5/12/11,Certified-Expired,H-1B
5/16/11,Certified-Expired,H-1B
5/18/11,Certified-Expired,H-1B
7/14/11,Certified,H-1B
6/16/11,Certified,H-1B
5/24/11,Certified,H-1B
7/11/11,Certified,H-1B
6/17/11,Certified,H-1B
5/20/11,Certified,H-1B
6/8/11,Certified,H-1B
5/12/11,Certified-Expired,H-1B
6/20/11,Certified,H-1B
6/7/11,Certified,H-1B
5/26/11,Certified,H-1B
8/3/11,Certified,H-1B
8/8/11,Certified,H-1B
5/25/11,Certified,H-1B
5/26/11,Certified,H-1B
5/26/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/26/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
7/1/11,Certified,H-1B
7/25/11,Certified,H-1B
6/27/11,Certified,H-1B
7/25/11,Certified,H-1B
6/21/11,Certified,H-1B
5/25/11,Certified,H-1B
7/8/11,Certified,H-1B
5/24/11,Certified,H-1B
6/23/11,Certified,H-1B
5/20/11,Certified,H-1B
6/1/11,Certified,H-1B
6/3/11,Certified,H-1B
5/25/11,Certified,H-1B
7/15/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
6/28/11,Certified,H-1B
6/7/11,Certified,H-1B
5/20/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
5/13/11,Certified-Expired,H-1B
8/16/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
5/18/11,Certified-Expired,H-1B
5/16/11,Certified-Expired,H-1B
5/16/11,Certified-Expired,H-1B
7/22/11,Certified,H-1B
5/10/11,Denied,H-1B
5/12/11,Certified-Expired,H-1B
5/13/11,Certified-Expired,H-1B
5/17/11,Certified-Expired,H-1B
6/13/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
5/31/11,Certified,H-1B
6/16/11,Certified,H-1B
3/30/11,Certified-Expired,H-1B
5/25/11,Certified,H-1B
5/10/11,Certified-Expired,H-1B
5/27/11,Certified,H-1B
6/10/11,Certified,H-1B
5/25/11,Certified,H-1B
7/1/11,Withdrawn,H-1B
6/1/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
6/6/11,Certified,H-1B
7/27/11,Certified,H-1B
8/19/11,Certified,H-1B
3/28/11,Certified-Expired,H-1B
6/15/11,Certified,H-1B
6/7/11,Certified,H-1B
9/9/11,Certified,H-1B
5/12/11,Certified-Expired,H-1B
9/14/11,Certified,H-1B
5/12/11,Certified-Expired,H-1B
5/23/11,Certified,H-1B
6/20/11,Certified,H-1B
6/3/11,Certified,H-1B
7/13/11,Certified,H-1B
6/24/11,Certified,H-1B
6/14/11,Certified,H-1B
8/10/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
5/17/11,Certified-Expired,H-1B
8/24/11,Certified,H-1B
6/28/11,Certified,H-1B
5/26/11,Certified,H-1B
5/27/11,Certified,H-1B
7/8/11,Certified,H-1B
4/27/11,Denied,H-1B
5/16/11,Certified-Expired,H-1B
5/10/11,Certified-Expired,H-1B
5/27/11,Certified,H-1B
6/7/11,Certified,H-1B
6/17/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
9/19/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
6/14/11,Certified,H-1B
8/22/11,Certified,H-1B
3/28/11,Certified-Expired,H-1B
6/2/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/13/11,Certified-Expired,H-1B
5/25/11,Certified,H-1B
5/9/11,Certified-Expired,H-1B
5/23/11,Certified,H-1B
6/10/11,Certified,H-1B
5/31/11,Certified,H-1B
6/24/11,Certified,H-1B
6/16/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
6/21/11,Certified,H-1B
6/20/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
5/27/11,Certified,H-1B
5/10/11,Certified-Expired,H-1B
5/27/11,Certified,H-1B
7/19/11,Certified,H-1B
9/26/11,Certified,H-1B
8/1/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
6/24/11,Certified,H-1B
6/14/11,Certified,H-1B
7/11/11,Certified,H-1B
3/23/11,Withdrawn,H-1B
7/27/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
5/18/11,Certified-Expired,H-1B
5/25/11,Certified,H-1B
4/8/11,Certified-Expired,H-1B
4/14/11,Denied,H-1B
6/1/11,Certified,H-1B
6/15/11,Certified,H-1B
7/15/11,Certified,H-1B
5/27/11,Certified,H-1B
5/23/11,Certified,H-1B
5/24/11,Certified,H-1B
6/9/11,Certified,H-1B
6/29/11,Certified,H-1B
5/23/11,Certified,H-1B
7/28/11,Certified,H-1B
5/16/11,Certified-Expired,H-1B
6/15/11,Certified,H-1B
9/8/11,Certified,H-1B
6/20/11,Certified,H-1B
5/20/11,Certified,H-1B
6/15/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
5/13/11,Certified-Expired,H-1B
5/17/11,Certified-Expired,H-1B
5/20/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
9/15/11,Certified,H-1B
6/9/11,Certified,H-1B
5/20/11,Certified,H-1B
6/27/11,Certified,H-1B
7/22/11,Certified,H-1B
6/7/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
9/22/11,Certified,H-1B
8/17/11,Certified,H-1B
9/20/11,Certified,H-1B
6/1/11,Certified,H-1B
5/16/11,Certified-Expired,H-1B
4/8/11,Withdrawn,H-1B
5/18/11,Certified-Expired,H-1B
5/16/11,Certified-Expired,H-1B
6/3/11,Certified,H-1B
8/1/11,Certified,H-1B
7/27/11,Certified,H-1B
5/20/11,Certified,H-1B
5/25/11,Certified,H-1B
3/24/11,Withdrawn,H-1B
3/30/11,Certified-Expired,H-1B
5/26/11,Certified,H-1B
6/1/11,Certified,H-1B
5/24/11,Certified,H-1B
6/1/11,Certified,H-1B
5/10/11,Certified-Expired,H-1B
6/15/11,Certified,H-1B
5/20/11,Certified,H-1B
6/13/11,Certified,H-1B
5/20/11,Certified,H-1B
8/26/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
6/13/11,Certified,H-1B
7/26/11,Certified,H-1B
3/28/11,Withdrawn,H-1B
5/20/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
7/11/11,Certified,H-1B
6/1/11,Certified,H-1B
5/25/11,Certified,H-1B
5/31/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/23/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/13/11,Certified-Expired,H-1B
8/1/11,Certified,H-1B
5/24/11,Certified,H-1B
6/27/11,Certified,H-1B
6/2/11,Certified,H-1B
6/13/11,Certified,H-1B
5/23/11,Certified,H-1B
7/15/11,Certified,H-1B
7/21/11,Certified,H-1B
6/6/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
5/9/11,Certified-Expired,H-1B
6/16/11,Certified,H-1B
5/12/11,Certified-Expired,H-1B
6/17/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
6/1/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
6/1/11,Certified,H-1B
5/25/11,Certified,H-1B
6/7/11,Certified,H-1B
7/12/11,Certified,H-1B
5/24/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
5/13/11,Certified-Expired,H-1B
7/14/11,Certified,H-1B
5/13/11,Certified-Expired,H-1B
6/28/11,Certified,H-1B
5/25/11,Certified,H-1B
5/26/11,Certified,H-1B
5/12/11,Certified-Expired,H-1B
5/24/11,Certified,H-1B
5/12/11,Certified-Expired,H-1B
5/10/11,Certified-Expired,H-1B
5/17/11,Certified-Expired,H-1B
5/24/11,Certified,H-1B
5/20/11,Certified,H-1B
3/31/11,Withdrawn,H-1B
6/1/11,Certified,H-1B
5/24/11,Certified,H-1B
5/24/11,Certified,H-1B
5/12/11,Certified-Expired,H-1B
5/20/11,Certified,H-1B
8/16/11,Certified,H-1B
8/17/11,Certified,H-1B
7/26/11,Certified,H-1B
8/15/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
6/2/11,Certified,H-1B
5/31/11,Certified,H-1B
5/20/11,Certified,H-1B
6/15/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
6/9/11,Certified,H-1B
5/27/11,Certified,H-1B
6/21/11,Certified,H-1B
6/29/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
7/14/11,Withdrawn,H-1B
5/17/11,Certified-Expired,H-1B
5/18/11,Certified-Expired,H-1B
6/28/11,Certified,H-1B
9/16/11,Certified,H-1B
9/22/11,Certified,H-1B
6/3/11,Certified,H-1B
6/1/11,Certified,H-1B
6/1/11,Certified,H-1B
9/15/11,Withdrawn,H-1B
5/20/11,Certified,H-1B
5/20/11,Certified,H-1B
3/28/11,Withdrawn,H-1B
6/21/11,Certified,H-1B
5/23/11,Certified,H-1B
6/3/11,Certified,H-1B
4/4/11,Withdrawn,H-1B
9/22/11,Certified,H-1B
5/25/11,Certified,H-1B
7/1/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
6/8/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
5/27/11,Certified,H-1B
6/28/11,Certified,H-1B
8/16/11,Certified,H-1B
3/28/11,Withdrawn,H-1B
6/7/11,Certified,H-1B
6/13/11,Certified,H-1B
5/27/11,Certified,H-1B
6/6/11,Certified,H-1B
6/8/11,Certified,H-1B
5/27/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
5/25/11,Certified,H-1B
5/25/11,Certified,H-1B
7/26/11,Certified,H-1B
8/17/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
7/1/11,Certified,H-1B
5/20/11,Certified,H-1B
7/12/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
6/24/11,Certified,H-1B
5/20/11,Certified,H-1B
6/6/11,Certified,H-1B
5/25/11,Certified,H-1B
5/24/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
6/7/11,Certified,H-1B
5/24/11,Certified,H-1B
8/24/11,Certified,H-1B
6/24/11,Certified,H-1B
6/23/11,Certified,H-1B
4/20/11,Withdrawn,H-1B
5/24/11,Certified,H-1B
6/8/11,Certified,H-1B
5/26/11,Certified,H-1B
5/20/11,Certified,H-1B
6/13/11,Certified,H-1B
5/24/11,Certified,H-1B
6/30/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/20/11,Certified,H-1B
5/27/11,Certified,H-1B
6/15/11,Certified,H-1B
6/1/11,Certified,H-1B
5/23/11,Certified,H-1B
5/24/11,Certified,H-1B
5/24/11,Certified,H-1B
6/7/11,Certified,H-1B
6/9/11,Certified,H-1B
7/18/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
6/8/11,Certified,H-1B
8/2/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
6/1/11,Certified,H-1B
6/1/11,Certified,H-1B
5/26/11,Certified,H-1B
4/5/11,Denied,H-1B
5/23/11,Certified,H-1B
6/15/11,Certified,H-1B
6/24/11,Certified,H-1B
5/31/11,Certified,H-1B
6/2/11,Certified,H-1B
6/21/11,Certified,H-1B
6/8/11,Certified,H-1B
5/23/11,Certified,H-1B
6/1/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
5/26/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
6/21/11,Certified,H-1B
6/24/11,Certified,H-1B
7/21/11,Certified,H-1B
6/17/11,Certified,H-1B
8/5/11,Withdrawn,H-1B
7/14/11,Certified,H-1B
5/20/11,Certified,H-1B
8/10/11,Certified,H-1B
5/26/11,Certified,H-1B
5/24/11,Certified,H-1B
5/23/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
7/20/11,Certified,H-1B
3/30/11,Withdrawn,H-1B
6/6/11,Certified,H-1B
6/6/11,Certified,H-1B
6/20/11,Certified,H-1B
6/20/11,Certified,H-1B
6/15/11,Certified,H-1B
7/13/11,Certified,H-1B
5/20/11,Certified,H-1B
6/27/11,Certified,H-1B
6/15/11,Certified,H-1B
5/27/11,Certified,H-1B
5/26/11,Certified,H-1B
6/15/11,Certified,H-1B
5/25/11,Certified,H-1B
6/3/11,Certified,H-1B
5/23/11,Certified,H-1B
6/28/11,Certified,H-1B
9/14/11,Certified,H-1B
5/24/11,Certified,H-1B
3/30/11,Withdrawn,H-1B
6/1/11,Certified,H-1B
3/30/11,Certified-Expired,H-1B
6/16/11,Certified,H-1B
6/14/11,Certified,H-1B
5/24/11,Certified,H-1B
6/22/11,Certified,H-1B
5/25/11,Certified,H-1B
6/21/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
5/27/11,Certified,H-1B
5/25/11,Certified,H-1B
7/8/11,Certified,H-1B
6/17/11,Certified,H-1B
8/30/11,Certified,H-1B
5/16/11,Withdrawn,H-1B
5/31/11,Denied,H-1B
7/28/11,Certified,H-1B
4/1/11,Withdrawn,H-1B
6/27/11,Certified,H-1B
5/20/11,Certified,H-1B
5/20/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
7/5/11,Certified,H-1B
6/1/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
7/25/11,Certified,H-1B
5/27/11,Certified,H-1B
5/27/11,Certified,H-1B
5/20/11,Certified,H-1B
5/20/11,Certified,H-1B
5/31/11,Certified,H-1B
7/20/11,Certified,H-1B
6/20/11,Certified,H-1B
7/15/11,Certified,H-1B
7/8/11,Certified,H-1B
6/8/11,Certified,H-1B
5/24/11,Certified,H-1B
5/25/11,Certified,H-1B
5/23/11,Certified,H-1B
6/13/11,Certified,H-1B
6/1/11,Certified,H-1B
6/13/11,Certified,H-1B
5/26/11,Certified,H-1B
6/8/11,Certified,H-1B
7/13/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
6/1/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/18/11,Certified-Expired,H-1B
5/18/11,Certified-Expired,H-1B
6/21/11,Certified,H-1B
5/25/11,Certified,H-1B
5/20/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/19/11,Certified-Expired,H-1B
3/24/11,Withdrawn,H-1B
5/20/11,Certified,H-1B
5/25/11,Certified,H-1B
5/31/11,Certified,H-1B
8/18/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
6/15/11,Certified,H-1B
4/13/11,Withdrawn,H-1B
4/4/11,Certified-Expired,H-1B
6/7/11,Certified,H-1B
6/16/11,Certified,H-1B
6/13/11,Certified,H-1B
7/19/11,Certified,H-1B
6/1/11,Certified,H-1B
6/8/11,Certified,H-1B
6/16/11,Certified,H-1B
6/1/11,Certified,H-1B
9/26/11,Certified,H-1B
5/20/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/26/11,Certified,H-1B
6/3/11,Certified,H-1B
6/6/11,Certified,H-1B
5/23/11,Certified,H-1B
6/1/11,Certified,H-1B
7/20/11,Certified,H-1B
7/5/11,Certified,H-1B
7/6/11,Certified,H-1B
7/6/11,Certified,H-1B
5/27/11,Certified,H-1B
9/20/11,Certified,H-1B
5/31/11,Certified,H-1B
6/17/11,Certified,H-1B
7/19/11,Certified,H-1B
6/7/11,Certified,H-1B
5/20/11,Certified,H-1B
6/30/11,Certified,H-1B
9/20/11,Certified,H-1B
6/28/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
6/2/11,Certified,H-1B
6/17/11,Certified,H-1B
6/8/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
6/10/11,Certified,H-1B
3/24/11,Withdrawn,H-1B
3/30/11,Certified-Expired,H-1B
7/1/11,Certified,H-1B
6/15/11,Certified,H-1B
6/7/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
6/21/11,Denied,H-1B
6/15/11,Certified,H-1B
6/10/11,Certified,H-1B
6/1/11,Certified,H-1B
6/6/11,Certified,H-1B
5/24/11,Certified,H-1B
6/13/11,Certified,H-1B
6/3/11,Certified,H-1B
6/15/11,Certified,H-1B
7/8/11,Certified,H-1B
6/1/11,Certified,H-1B
7/19/11,Certified,H-1B
7/6/11,Certified,H-1B
5/26/11,Certified,H-1B
7/18/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
8/11/11,Withdrawn,H-1B
7/7/11,Certified,H-1B
6/7/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
8/2/11,Certified,H-1B
5/23/11,Certified,H-1B
5/23/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
5/23/11,Certified,H-1B
6/1/11,Certified,H-1B
8/10/11,Certified,H-1B
7/18/11,Withdrawn,H-1B
6/30/11,Certified,H-1B
8/4/11,Certified,H-1B
6/27/11,Certified,H-1B
6/16/11,Certified,H-1B
8/17/11,Certified,H-1B
7/27/11,Certified,H-1B
8/9/11,Certified,H-1B
6/15/11,Certified,H-1B
5/27/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
8/4/11,Certified,H-1B
6/1/11,Certified,H-1B
7/13/11,Certified,H-1B
7/19/11,Certified,H-1B
6/17/11,Certified,H-1B
6/3/11,Certified,H-1B
9/16/11,Certified,H-1B
6/20/11,Certified,H-1B
5/25/11,Certified,H-1B
6/30/11,Certified,H-1B
5/23/11,Certified,H-1B
6/21/11,Certified,H-1B
3/25/11,Withdrawn,H-1B
5/19/11,Certified-Expired,H-1B
6/1/11,Certified,H-1B
9/13/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
8/24/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
8/5/11,Certified,H-1B
5/31/11,Certified,H-1B
5/23/11,Certified,H-1B
6/9/11,Certified,H-1B
6/8/11,Certified,H-1B
6/8/11,Certified,H-1B
8/12/11,Certified,H-1B
5/25/11,Certified,H-1B
5/24/11,Certified,H-1B
5/25/11,Certified,H-1B
8/10/11,Certified,H-1B
6/3/11,Certified,H-1B
6/6/11,Certified,H-1B
5/25/11,Certified,H-1B
5/23/11,Certified,H-1B
5/23/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
6/1/11,Certified,H-1B
5/24/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
9/20/11,Certified,H-1B
5/24/11,Certified,H-1B
3/30/11,Certified-Expired,H-1B
6/10/11,Certified,H-1B
8/10/11,Certified,H-1B
6/6/11,Certified,H-1B
5/24/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
5/25/11,Certified,H-1B
7/1/11,Certified,H-1B
6/27/11,Certified,H-1B
5/24/11,Certified,H-1B
6/15/11,Certified,H-1B
5/25/11,Certified,H-1B
6/13/11,Certified,H-1B
5/25/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
6/15/11,Certified,H-1B
6/30/11,Certified,H-1B
9/15/11,Certified,H-1B
6/10/11,Certified,H-1B
5/20/11,Certified,H-1B
5/20/11,Certified,H-1B
6/27/11,Certified,H-1B
6/20/11,Certified,H-1B
6/9/11,Certified,H-1B
5/23/11,Certified,H-1B
5/12/11,Withdrawn,H-1B
6/16/11,Certified,H-1B
6/1/11,Certified,H-1B
6/17/11,Certified,H-1B
6/9/11,Certified,H-1B
6/17/11,Certified,H-1B
8/18/11,Certified,H-1B
7/7/11,Certified,H-1B
8/30/11,Certified,H-1B
7/29/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
6/21/11,Certified,H-1B
5/17/11,Certified-Expired,H-1B
5/23/11,Certified,H-1B
6/7/11,Certified,H-1B
6/27/11,Certified,H-1B
6/2/11,Certified,H-1B
7/5/11,Certified,H-1B
5/26/11,Certified,H-1B
8/12/11,Certified,H-1B
6/28/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
5/25/11,Certified,H-1B
6/3/11,Certified,H-1B
6/17/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
6/29/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
8/24/11,Certified,H-1B
6/17/11,Certified,H-1B
5/20/11,Certified,H-1B
5/20/11,Certified,H-1B
3/28/11,Certified-Expired,H-1B
3/30/11,Withdrawn,H-1B
6/7/11,Certified,H-1B
7/19/11,Certified,H-1B
5/20/11,Certified,H-1B
4/29/11,Withdrawn,H-1B
3/30/11,Certified-Expired,H-1B
5/26/11,Certified,H-1B
3/30/11,Certified-Expired,H-1B
6/3/11,Certified,H-1B
6/21/11,Certified,H-1B
6/6/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/27/11,Certified,H-1B
5/20/11,Certified,H-1B
6/8/11,Certified,H-1B
3/28/11,Withdrawn,H-1B
6/1/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/20/11,Certified,H-1B
5/26/11,Certified,H-1B
6/17/11,Certified,H-1B
6/21/11,Certified,H-1B
6/2/11,Certified,H-1B
3/25/11,Withdrawn,H-1B
8/18/11,Certified,H-1B
6/15/11,Certified,H-1B
5/20/11,Certified,H-1B
7/18/11,Certified,H-1B
5/26/11,Certified,H-1B
6/14/11,Certified,H-1B
5/27/11,Certified,H-1B
6/16/11,Certified,H-1B
6/9/11,Certified,H-1B
5/20/11,Certified,H-1B
8/26/11,Certified,H-1B
7/27/11,Certified,H-1B
6/21/11,Certified,H-1B
6/13/11,Certified,H-1B
5/20/11,Certified,H-1B
8/1/11,Certified,H-1B
6/20/11,Certified,H-1B
5/20/11,Certified,H-1B
5/25/11,Certified,H-1B
4/12/11,Withdrawn,H-1B
6/7/11,Certified,H-1B
6/15/11,Certified,H-1B
7/6/11,Certified,H-1B
9/16/11,Certified,H-1B
5/20/11,Certified,H-1B
6/9/11,Certified,H-1B
5/26/11,Certified,H-1B
5/20/11,Certified,H-1B
6/15/11,Certified,H-1B
6/9/11,Certified,H-1B
5/23/11,Certified,H-1B
6/23/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
5/18/11,Certified-Expired,H-1B
5/23/11,Certified,H-1B
6/20/11,Certified,H-1B
5/18/11,Certified-Expired,H-1B
5/20/11,Certified,H-1B
7/19/11,Certified,H-1B
6/14/11,Certified,H-1B
3/25/11,Withdrawn,H-1B
7/29/11,Certified,H-1B
5/25/11,Certified,H-1B
5/23/11,Certified,H-1B
7/19/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
6/13/11,Certified,H-1B
6/8/11,Certified,H-1B
6/15/11,Certified,H-1B
6/2/11,Certified,H-1B
5/19/11,Certified-Expired,H-1B
